GAME_DATE_EST,GAMECODE,GAME_ID
2019-12-13T00:00:00,20191213/NYKSAC,0021900378
2019-12-13T00:00:00,20191213/GSWUTA,0021900379
2019-12-14T00:00:00,20191214/SASPHX,0021900380
2019-12-14T00:00:00,20191214/BKNTOR,0021900381
2019-12-14T00:00:00,20191214/LACCHI,0021900382
2019-12-14T00:00:00,20191214/WASMEM,0021900383
2019-12-14T00:00:00,20191214/MIADAL,0021900384
2019-12-14T00:00:00,20191214/CLEMIL,0021900385
2019-12-14T00:00:00,20191214/DETHOU,0021900386
2019-12-14T00:00:00,20191214/OKCDEN,0021900387
2019-12-15T00:00:00,20191215/ORLNOP,0021900388
2019-12-15T00:00:00,20191215/CHAIND,0021900389
2019-12-15T00:00:00,20191215/LALATL,0021900390
2019-12-15T00:00:00,20191215/PHIBKN,0021900391
2019-12-15T00:00:00,20191215/NYKDEN,0021900392
2019-12-15T00:00:00,20191215/SACGSW,0021900393
2019-12-16T00:00:00,20191216/WASDET,0021900394
2019-12-16T00:00:00,20191216/CLETOR,0021900395
2019-12-16T00:00:00,20191216/SASHOU,0021900396
2019-12-16T00:00:00,20191216/MIAMEM,0021900397
2019-12-16T00:00:00,20191216/DALMIL,0021900398
2019-12-16T00:00:00,20191216/CHIOKC,0021900399
2019-12-16T00:00:00,20191216/PORPHX,0021900400
2019-12-17T00:00:00,20191217/SACCHA,0021900401
2019-12-17T00:00:00,20191217/LALIND,0021900402
2019-12-17T00:00:00,20191217/ATLNYK,0021900403
2019-12-17T00:00:00,20191217/BKNNOP,0021900404
2019-12-17T00:00:00,20191217/ORLUTA,0021900405
2019-12-17T00:00:00,20191217/PHXLAC,0021900406
2019-12-18T00:00:00,20191218/CHACLE,0021900407
2019-12-18T00:00:00,20191218/TORDET,0021900408
2019-12-18T00:00:00,20191218/CHIWAS,0021900409
2019-12-18T00:00:00,20191218/MIAPHI,0021900410
2019-12-18T00:00:00,20191218/NOPMIN,0021900411
2019-12-18T00:00:00,20191218/MEMOKC,0021900412
2019-12-18T00:00:00,20191218/BOSDAL,0021900413
2019-12-18T00:00:00,20191218/ORLDEN,0021900414
2019-12-18T00:00:00,20191218/GSWPOR,0021900415
2019-12-19T00:00:00,20191219/UTAATL,0021900416
2019-12-19T00:00:00,20191219/LALMIL,0021900417
2019-12-19T00:00:00,20191219/BKNSAS,0021900418
2019-12-19T00:00:00,20191219/HOULAC,0021900419
2019-12-20T00:00:00,20191220/MEMCLE,0021900420
2019-12-20T00:00:00,20191220/SACIND,0021900421
2019-12-20T00:00:00,20191220/DETBOS,0021900422
2019-12-20T00:00:00,20191220/WASTOR,0021900423
2019-12-20T00:00:00,20191220/NYKMIA,0021900424
2019-12-20T00:00:00,20191220/DALPHI,0021900425
2019-12-20T00:00:00,20191220/PHXOKC,0021900426
2019-12-20T00:00:00,20191220/MINDEN,0021900427
2019-12-20T00:00:00,20191220/ORLPOR,0021900428
2019-12-20T00:00:00,20191220/NOPGSW,0021900429
2019-12-21T00:00:00,20191221/UTACHA,0021900430
2019-12-21T00:00:00,20191221/ATLBKN,0021900431
2019-12-21T00:00:00,20191221/CHIDET,0021900432
2019-12-21T00:00:00,20191221/WASPHI,0021900433
2019-12-21T00:00:00,20191221/MILNYK,0021900434
2019-12-21T00:00:00,20191221/SACMEM,0021900435
2019-12-21T00:00:00,20191221/LACSAS,0021900436
2019-12-21T00:00:00,20191221/HOUPHX,0021900437
2019-12-21T00:00:00,20191221/MINPOR,0021900438
2019-12-22T00:00:00,20191222/DALTOR,0021900439
2019-12-22T00:00:00,20191222/CHABOS,0021900440
2019-12-22T00:00:00,20191222/INDMIL,0021900441
2019-12-22T00:00:00,20191222/LACOKC,0021900442
2019-12-22T00:00:00,20191222/DENLAL,0021900443
2019-12-23T00:00:00,20191223/ATLCLE,0021900444
2019-12-23T00:00:00,20191223/PHIDET,0021900445
2019-12-23T00:00:00,20191223/TORIND,0021900446
2019-12-23T00:00:00,20191223/WASNYK,0021900447
2019-12-23T00:00:00,20191223/CHIORL,0021900448
2019-12-23T00:00:00,20191223/UTAMIA,0021900449
2019-12-23T00:00:00,20191223/SASMEM,0021900450
2019-12-23T00:00:00,20191223/DENPHX,0021900451
2019-12-23T00:00:00,20191223/NOPPOR,0021900452
2019-12-23T00:00:00,20191223/HOUSAC,0021900453
2019-12-23T00:00:00,20191223/MINGSW,0021900454
2019-12-25T00:00:00,20191225/BOSTOR,0021900455
2019-12-25T00:00:00,20191225/MILPHI,0021900456
2019-12-25T00:00:00,20191225/HOUGSW,0021900457
2019-12-25T00:00:00,20191225/LACLAL,0021900458
2019-12-25T00:00:00,20191225/NOPDEN,0021900459
2019-12-26T00:00:00,20191226/WASDET,0021900460
2019-12-26T00:00:00,20191226/NYKBKN,0021900461
2019-12-26T00:00:00,20191226/MEMOKC,0021900462
2019-12-26T00:00:00,20191226/SASDAL,0021900463
2019-12-26T00:00:00,20191226/MINSAC,0021900464
2019-12-26T00:00:00,20191226/PORUTA,0021900465
2019-12-27T00:00:00,20191227/CLEBOS,0021900466
2019-12-27T00:00:00,20191227/OKCCHA,0021900467
2019-12-27T00:00:00,20191227/PHIORL,0021900468
2019-12-27T00:00:00,20191227/MILATL,0021900469
2019-12-27T00:00:00,20191227/INDMIA,0021900470
2019-12-27T00:00:00,20191227/PHXGSW,0021900471
2019-12-28T00:00:00,20191228/MEMDEN,0021900472
2019-12-28T00:00:00,20191228/TORBOS,0021900473
2019-12-28T00:00:00,20191228/INDNOP,0021900474
2019-12-28T00:00:00,20191228/PHIMIA,0021900475
2019-12-28T00:00:00,20191228/NYKWAS,0021900476
2019-12-28T00:00:00,20191228/ATLCHI,0021900477
2019-12-28T00:00:00,20191228/BKNHOU,0021900478
2019-12-28T00:00:00,20191228/CLEMIN,0021900479
2019-12-28T00:00:00,20191228/ORLMIL,0021900480
2019-12-28T00:00:00,20191228/DETSAS,0021900481
2019-12-28T00:00:00,20191228/DALGSW,0021900482
2019-12-28T00:00:00,20191228/PHXSAC,0021900483
2019-12-28T00:00:00,20191228/LALPOR,0021900484
2019-12-28T00:00:00,20191228/UTALAC,0021900485
2019-12-29T00:00:00,20191229/OKCTOR,0021900486
2019-12-29T00:00:00,20191229/CHAMEM,0021900487
2019-12-29T00:00:00,20191229/HOUNOP,0021900488
2019-12-29T00:00:00,20191229/SACDEN,0021900489
